x,y,z,success,ompl_ms,planned_duration_ms,motion_ms,total_ms,n_waypoints,joint_path_len
0.1034,-0.2859,0.4259,1,3.03,0.00,164.55,167.58,0,0.0000
0.1033,-0.2860,0.4260,1,3.53,0.00,165.25,168.78,0,0.0000
0.1033,-0.2860,0.4260,1,4.25,0.00,164.97,169.22,0,0.0000
0.1025,-0.2867,0.4260,1,3.48,0.00,164.12,167.60,0,0.0075
0.1023,-0.2868,0.4260,1,4.40,0.00,164.36,168.76,0,0.0000
0.1023,-0.2870,0.4260,1,4.22,0.00,143.93,148.15,0,0.0045
0.1035,-0.2859,0.4260,1,3.81,0.00,185.45,189.25,0,0.0132
0.1023,-0.2870,0.4261,1,3.81,0.00,183.19,187.00,0,0.0132
0.1035,-0.2861,0.4261,1,3.73,0.00,185.63,189.36,0,0.0120
0.1023,-0.2870,0.4261,1,3.00,0.00,184.32,187.33,0,0.0130
0.1035,-0.2860,0.4261,1,3.51,0.00,205.04,208.55,0,0.0143
0.1022,-0.2872,0.4261,1,4.00,0.00,203.95,207.95,0,0.0174
0.1022,-0.2872,0.4261,1,4.00,0.00,124.42,128.42,0,0.0015
0.1035,-0.2861,0.4261,1,4.03,0.00,204.22,208.25,0,0.0155
0.1035,-0.2861,0.4261,1,3.71,0.00,164.39,168.10,0,0.0000
0.1035,-0.2861,0.4261,1,3.65,0.00,164.78,168.43,0,0.0000
0.1036,-0.2860,0.4262,1,3.42,0.00,166.11,169.52,0,0.0000
0.1022,-0.2873,0.4262,1,3.49,0.00,204.16,207.65,0,0.0174
0.1036,-0.2860,0.4263,1,3.86,0.00,204.34,208.21,0,0.0183
0.1022,-0.2876,0.4263,1,4.57,0.00,204.26,208.83,0,0.0197
0.1021,-0.2877,0.4264,1,3.30,0.00,164.83,168.13,0,0.0000
0.1037,-0.2860,0.4264,1,3.70,0.00,204.40,208.10,0,0.0204
0.1037,-0.2859,0.4265,1,3.37,0.00,165.24,168.60,0,0.0000
0.1022,-0.2879,0.4265,1,3.65,0.00,223.90,227.55,0,0.0225
0.1021,-0.2883,0.4266,1,3.31,0.00,144.96,148.27,0,0.0061
0.1022,-0.2881,0.4266,1,3.50,0.00,124.93,128.43,0,0.0031
0.1021,-0.2884,0.4267,1,3.78,0.00,164.72,168.50,0,0.0060
0.1039,-0.2859,0.4268,1,3.29,0.00,245.40,248.69,0,0.0331
0.1021,-0.2887,0.4268,1,3.98,0.00,263.42,267.41,0,0.0360
0.1019,-0.2889,0.4269,1,3.36,0.00,165.53,168.89,0,0.0000
0.1020,-0.2889,0.4269,1,3.43,0.00,164.67,168.11,0,0.0000
0.1020,-0.2890,0.4270,1,4.86,0.00,123.65,128.51,0,0.0041
0.1040,-0.2858,0.4270,1,3.99,0.00,264.28,268.27,0,0.0408
0.1020,-0.2891,0.4270,1,3.82,0.00,264.36,268.18,0,0.0425
0.1021,-0.2894,0.4272,1,3.46,0.00,164.92,168.37,0,0.0000
0.1041,-0.2857,0.4272,1,4.19,0.00,284.93,289.12,0,0.0450
0.1020,-0.2895,0.4272,1,4.11,0.00,284.40,288.51,0,0.0495
0.1021,-0.2898,0.4274,1,3.68,0.00,163.46,167.13,0,0.0000
0.1042,-0.2857,0.4275,1,3.88,0.00,284.97,288.84,0,0.0507
0.1021,-0.2900,0.4275,1,3.67,0.00,304.57,308.24,0,0.0550
0.1021,-0.2902,0.4276,1,3.49,0.00,165.46,168.95,0,0.0000
0.1019,-0.2907,0.4278,1,3.51,0.00,165.97,169.48,0,0.0069
0.1021,-0.2904,0.4278,1,3.38,0.00,164.61,167.98,0,0.0000
0.1043,-0.2857,0.4278,1,3.24,0.00,302.71,305.96,0,0.0637
0.1019,-0.2910,0.4279,1,3.75,0.00,304.41,308.16,0,0.0665
0.1019,-0.2912,0.4280,1,4.31,0.00,164.65,168.95,0,0.0000
0.1019,-0.2914,0.4281,1,3.87,0.00,125.64,129.52,0,0.0033
0.1046,-0.2857,0.4283,1,6.42,0.00,309.22,315.65,0,0.0713
0.1020,-0.2916,0.4283,1,4.42,0.00,303.88,308.30,0,0.0716
0.1020,-0.2917,0.4284,1,2.23,0.00,166.51,168.74,0,0.0000
0.1020,-0.2921,0.4285,1,3.94,0.00,125.08,129.02,0,0.0051
0.1018,-0.2924,0.4286,1,4.05,0.00,123.41,127.46,0,0.0041
