x,y,z,success,elapsed_ms
0.2000,-0.1000,0.6000,0,6.790
0.1500,0.0000,0.6000,0,7.567
0.1500,0.0500,0.6000,0,10.240
0.2000,0.0000,0.6000,0,8.817
0.2000,0.0500,0.6000,0,10.219
0.2000,0.1000,0.6000,0,7.115
0.2500,-0.4500,0.6000,0,7.591
0.2500,-0.4000,0.6000,0,7.837
0.3000,-0.4500,0.6000,0,7.452
0.3000,-0.4000,0.6000,0,6.450
0.2500,-0.3500,0.6000,0,8.938
0.2500,-0.3000,0.6000,0,12.235
0.3000,-0.3500,0.6000,0,6.169
0.3000,-0.3000,0.6000,0,9.164
0.2500,-0.2500,0.6000,0,7.513
0.2500,-0.2000,0.6000,0,11.031
0.3000,-0.2500,0.6000,0,9.352
0.3000,-0.2000,0.6000,0,11.513
0.2500,-0.1500,0.6000,0,11.538
0.2500,-0.1000,0.6000,0,11.519
0.3000,-0.1500,0.6000,0,8.352
0.3000,-0.1000,0.6000,0,7.748
0.2000,-0.0500,0.6000,0,8.102
0.2500,-0.0500,0.6000,0,10.013
0.2500,0.0000,0.6000,0,9.437
0.3000,-0.0500,0.6000,0,7.389
0.3000,0.0000,0.6000,0,12.815
0.3500,-0.3500,0.6000,0,8.284
0.3500,-0.3000,0.6000,0,9.586
0.3500,-0.2500,0.6000,0,6.634
0.3500,-0.2000,0.6000,0,8.612
0.4000,-0.2500,0.6000,0,8.747
0.4000,-0.2000,0.6000,0,6.257
0.3500,-0.1500,0.6000,0,6.752
0.3500,-0.1000,0.6000,0,7.820
0.4000,-0.1500,0.6000,0,8.976
0.4000,-0.1000,0.6000,0,6.620
0.3500,-0.0500,0.6000,0,7.269
0.3500,0.0000,0.6000,0,8.511
0.3000,0.0500,0.6000,0,11.116
-0.4000,-0.3000,0.6500,0,10.306
-0.4000,-0.2000,0.6500,0,9.160
-0.3500,-0.3000,0.6500,0,7.913
-0.3500,-0.2000,0.6500,0,10.364
-0.3000,-0.3000,0.6500,0,6.931
-0.3000,-0.2500,0.6500,0,8.130
-0.4000,-0.1000,0.6500,0,6.129
-0.4000,-0.0500,0.6500,1,2.212
-0.3500,-0.0500,0.6500,1,2.609
-0.3500,0.0000,0.6500,1,3.738
-0.3000,-0.1000,0.6500,0,9.650
-0.3000,-0.0500,0.6500,0,9.078
-0.3000,0.0000,0.6500,0,10.878
-0.3000,-0.4500,0.6500,0,10.906
-0.3000,-0.4000,0.6500,0,6.106
-0.2500,-0.5000,0.6500,1,1.897
-0.2500,-0.4500,0.6500,1,5.706
-0.2500,-0.4000,0.6500,1,2.316
-0.2000,-0.5000,0.6500,1,2.857
-0.2000,-0.4500,0.6500,1,2.216
-0.2000,-0.4000,0.6500,1,1.411
-0.3000,-0.3500,0.6500,0,5.956
-0.2500,-0.3500,0.6500,1,1.250
-0.2500,-0.3000,0.6500,1,1.559
-0.2000,-0.3500,0.6500,1,2.205
-0.2000,-0.3000,0.6500,1,2.236
-0.2500,-0.2500,0.6500,0,10.635
-0.2500,-0.2000,0.6500,1,2.509
-0.2000,-0.2500,0.6500,1,1.305
-0.2000,-0.2000,0.6500,0,7.265
-0.3000,-0.1500,0.6500,0,9.597
-0.2500,-0.1500,0.6500,0,8.412
-0.2500,-0.1000,0.6500,1,2.408
-0.2000,-0.1500,0.6500,0,7.732
-0.2000,-0.1000,0.6500,1,3.692
-0.1500,-0.5500,0.6500,0,5.933
-0.1500,-0.5000,0.6500,1,2.285
-0.1000,-0.5500,0.6500,0,8.591
-0.1000,-0.5000,0.6500,0,10.139
-0.1500,-0.4500,0.6500,1,2.798
-0.1500,-0.4000,0.6500,1,3.470
-0.1000,-0.4500,0.6500,1,2.541
-0.1000,-0.4000,0.6500,1,1.680
-0.1500,-0.3500,0.6500,0,11.468
-0.1500,-0.3000,0.6500,1,1.522
-0.1000,-0.3500,0.6500,1,2.552
-0.1000,-0.3000,0.6500,1,3.559
-0.1500,-0.2500,0.6500,1,1.234
-0.1500,-0.2000,0.6500,1,6.258
-0.1500,-0.1500,0.6500,1,1.430
-0.1500,-0.1000,0.6500,1,2.787
-0.2000,-0.0500,0.6500,1,2.963
-0.2000,0.0000,0.6500,1,2.513
